#YY	MM	DD	hh	mm	WDIR	WSPD	GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	PTDY	TIDE	Num
2019	5	1	23	12	40	5.1	6.7	MM	MM	MM	MM	1017.6	24.7	26.2	MM	MM	MM	MM	8594
2019	5	1	23	18	30	5.1	6.2	MM	MM	MM	MM	1017.5	24.9	26.2	MM	MM	MM	MM	8593
2019	5	1	23	24	30	4.1	6.2	MM	MM	MM	MM	1017.4	24.4	26.2	MM	MM	MM	MM	8592
2019	5	1	23	30	30	5.1	6.7	MM	MM	MM	MM	1017.3	24.5	26.2	MM	MM	MM	MM	8591
2019	5	1	23	36	30	5.1	6.2	MM	MM	MM	MM	1017.2	24.5	26.2	MM	MM	MM	MM	8590
2019	5	1	23	42	30	5.1	6.2	MM	MM	MM	MM	1017.1	24.6	26.2	MM	MM	MM	MM	8589
2019	5	1	23	48	20	5.7	6.2	MM	MM	MM	MM	1017	24.5	26.2	MM	MM	MM	MM	8588
2019	5	1	23	54	30	5.1	6.2	MM	MM	MM	MM	1017	24.6	26.2	MM	MM	MM	MM	8587
2019	5	2	0	0	40	5.1	6.7	MM	MM	MM	MM	1017	24.6	26.2	MM	MM	-1.4	MM	8586
2019	5	2	0	6	30	4.6	5.7	MM	MM	MM	MM	1016.9	24.5	26.2	MM	MM	MM	MM	8585
2019	5	2	0	12	40	4.1	6.2	MM	MM	MM	MM	1016.9	24.7	26.2	MM	MM	MM	MM	8584
2019	5	2	0	18	20	5.1	6.2	MM	MM	MM	MM	1016.8	24.5	26.2	MM	MM	MM	MM	8583
2019	5	2	0	24	20	5.1	6.2	MM	MM	MM	MM	1016.7	24.6	26.2	MM	MM	MM	MM	8582
2019	5	2	0	30	40	4.6	5.7	MM	MM	MM	MM	1016.6	24.7	26.3	MM	MM	MM	MM	8581
2019	5	2	0	36	20	4.6	6.2	MM	MM	MM	MM	1016.6	24.6	26.3	MM	MM	MM	MM	8580
2019	5	2	0	42	30	4.6	5.7	MM	MM	MM	MM	1016.5	24.6	26.3	MM	MM	MM	MM	8579
2019	5	2	0	48	40	4.6	5.7	MM	MM	MM	MM	1016.5	24.6	26.3	MM	MM	MM	MM	8578
2019	5	2	0	54	30	4.1	5.7	MM	MM	MM	MM	1016.5	24.8	26.3	MM	MM	MM	MM	8577
2019	5	2	1	0	20	4.6	5.7	MM	MM	MM	MM	1016.4	24.6	26.3	MM	MM	-1.7	MM	8576
2019	5	2	1	6	20	4.6	5.7	MM	MM	MM	MM	1016.4	24.8	26.4	MM	MM	MM	MM	8575
2019	5	2	1	12	20	5.7	6.2	MM	MM	MM	MM	1016.3	24.6	26.4	MM	MM	MM	MM	8574
2019	5	2	1	18	70	5.7	8.2	MM	MM	MM	MM	1016.3	24.5	26.4	MM	MM	MM	MM	8573
2019	5	2	1	24	50	6.2	7.2	MM	MM	MM	MM	1016.2	24.9	26.4	MM	MM	MM	MM	8572
2019	5	2	1	30	50	6.7	8.2	MM	MM	MM	MM	1016.2	25	26.4	MM	MM	MM	MM	8571
2019	5	2	1	36	50	7.2	8.8	MM	MM	MM	MM	1016.1	24.8	26.4	MM	MM	MM	MM	8570
2019	5	2	1	42	60	6.2	7.7	MM	MM	MM	MM	1016.1	25	26.4	MM	MM	MM	MM	8569
2019	5	2	1	48	60	6.2	7.2	MM	MM	MM	MM	1016.1	25.1	26.4	MM	MM	MM	MM	8568
2019	5	2	1	54	50	5.1	6.7	MM	MM	MM	MM	1016.1	25.1	26.4	MM	MM	MM	MM	8567
2019	5	2	2	0	30	5.1	6.7	MM	MM	MM	MM	1016	24.7	26.4	MM	MM	-1.8	MM	8566
2019	5	2	2	6	40	4.1	6.2	MM	MM	MM	MM	1016.1	24.7	26.5	MM	MM	MM	MM	8565
2019	5	2	2	12	30	4.1	5.7	MM	MM	MM	MM	1016	24.7	26.5	MM	MM	MM	MM	8564
2019	5	2	2	18	60	4.1	6.2	MM	MM	MM	MM	1016	25.1	26.5	MM	MM	MM	MM	8563
2019	5	2	2	24	50	6.2	7.7	MM	MM	MM	MM	1016	24.6	26.5	MM	MM	MM	MM	8562
2019	5	2	2	30	60	5.7	7.2	MM	MM	MM	MM	1016	24.6	26.5	MM	MM	MM	MM	8561
2019	5	2	2	36	50	5.1	7.7	MM	MM	MM	MM	1016	25	26.5	MM	MM	MM	MM	8560
2019	5	2	2	42	60	5.1	7.2	MM	MM	MM	MM	1016	24.9	26.5	MM	MM	MM	MM	8559
2019	5	2	2	48	50	5.7	6.7	MM	MM	MM	MM	1016.1	24.8	26.5	MM	MM	MM	MM	8558
2019	5	2	2	54	60	5.1	7.2	MM	MM	MM	MM	1016.1	25	26.5	MM	MM	MM	MM	8557
2019	5	2	3	0	50	5.7	7.2	MM	MM	MM	MM	1016.1	24.9	26.5	MM	MM	-0.9	MM	8556
2019	5	2	3	6	50	5.1	7.2	MM	MM	MM	MM	1016.1	24.7	26.5	MM	MM	MM	MM	8555
2019	5	2	3	12	40	4.6	6.2	MM	MM	MM	MM	1016.1	24.9	26.5	MM	MM	MM	MM	8554
2019	5	2	3	18	60	4.6	6.2	MM	MM	MM	MM	1016.1	25.1	26.5	MM	MM	MM	MM	8553
2019	5	2	3	24	60	5.1	6.2	MM	MM	MM	MM	1016.2	24.7	26.5	MM	MM	MM	MM	8552
2019	5	2	3	30	50	5.1	6.7	MM	MM	MM	MM	1016.2	24.7	26.5	MM	MM	MM	MM	8551
2019	5	2	3	36	30	5.1	6.2	MM	MM	MM	MM	1016.2	24.6	26.5	MM	MM	MM	MM	8550
2019	5	2	3	42	40	6.2	7.2	MM	MM	MM	MM	1016.3	24.4	26.6	MM	MM	MM	MM	8549
2019	5	2	3	48	50	5.1	7.2	MM	MM	MM	MM	1016.3	24.4	26.6	MM	MM	MM	MM	8548
2019	5	2	3	54	50	5.7	6.7	MM	MM	MM	MM	1016.4	24.4	26.6	MM	MM	MM	MM	8547
2019	5	2	4	0	60	5.7	6.7	MM	MM	MM	MM	1016.5	24.4	26.6	MM	MM	0	MM	8546
2019	5	2	4	6	60	5.1	6.7	MM	MM	MM	MM	1016.6	24.5	26.6	MM	MM	MM	MM	8545
2019	5	2	4	12	60	5.1	6.7	MM	MM	MM	MM	1016.6	24.3	26.6	MM	MM	MM	MM	8544
2019	5	2	4	18	60	5.7	6.7	MM	MM	MM	MM	1016.6	24.4	26.6	MM	MM	MM	MM	8543
2019	5	2	4	24	60	5.1	6.2	MM	MM	MM	MM	1016.8	24.6	26.6	MM	MM	MM	MM	8542
2019	5	2	4	30	60	4.6	6.2	MM	MM	MM	MM	1016.8	24.4	26.6	MM	MM	MM	MM	8541
2019	5	2	4	36	60	5.1	6.7	MM	MM	MM	MM	1016.9	24.3	26.6	MM	MM	MM	MM	8540
2019	5	2	4	42	50	5.1	6.2	MM	MM	MM	MM	1016.8	24.4	26.6	MM	MM	MM	MM	8539
2019	5	2	4	48	60	5.1	7.2	MM	MM	MM	MM	1016.8	24.5	26.6	MM	MM	MM	MM	8538
2019	5	2	4	54	70	5.7	6.7	MM	MM	MM	MM	1016.9	24.1	26.6	MM	MM	MM	MM	8537
2019	5	2	5	0	60	4.6	7.2	MM	MM	MM	MM	1017	24.4	26.6	MM	MM	1	MM	8536
2019	5	2	5	6	50	4.6	6.2	MM	MM	MM	MM	1017	24.2	26.6	MM	MM	MM	MM	8535
2019	5	2	5	12	60	5.1	6.7	MM	MM	MM	MM	1017	24.2	26.6	MM	MM	MM	MM	8534
2019	5	2	5	18	60	4.6	6.2	MM	MM	MM	MM	1017	24.4	26.6	MM	MM	MM	MM	8533
2019	5	2	5	24	50	5.7	6.2	MM	MM	MM	MM	1017.1	24.2	26.6	MM	MM	MM	MM	8532
2019	5	2	5	30	50	4.6	6.7	MM	MM	MM	MM	1017.1	24.3	26.6	MM	MM	MM	MM	8531
2019	5	2	5	36	60	4.6	5.7	MM	MM	MM	MM	1017.2	24.3	26.6	MM	MM	MM	MM	8530
2019	5	2	5	42	60	4.6	5.7	MM	MM	MM	MM	1017.3	24.2	26.6	MM	MM	MM	MM	8529
2019	5	2	5	48	60	6.2	7.2	MM	MM	MM	MM	1017.3	24.3	26.6	MM	MM	MM	MM	8528
2019	5	2	5	54	60	5.7	7.2	MM	MM	MM	MM	1017.2	24.3	26.6	MM	MM	MM	MM	8527
2019	5	2	6	0	60	5.7	7.2	MM	MM	MM	MM	1017.3	24.2	26.6	MM	MM	1.2	MM	8526
2019	5	2	6	6	50	5.1	7.2	MM	MM	MM	MM	1017.3	24.3	26.6	MM	MM	MM	MM	8525
2019	5	2	6	12	50	5.7	6.7	MM	MM	MM	MM	1017.4	24.3	26.6	MM	MM	MM	MM	8524
2019	5	2	6	18	70	5.7	7.2	MM	MM	MM	MM	1017.5	24.3	26.6	MM	MM	MM	MM	8523
2019	5	2	6	24	50	5.7	7.2	MM	MM	MM	MM	1017.5	24.2	26.6	MM	MM	MM	MM	8522
2019	5	2	6	30	50	5.7	6.7	MM	MM	MM	MM	1017.6	24.1	26.6	MM	MM	MM	MM	8521
2019	5	2	6	36	60	5.7	7.2	MM	MM	MM	MM	1017.7	24.2	26.6	MM	MM	MM	MM	8520
2019	5	2	6	42	60	5.1	6.7	MM	MM	MM	MM	1017.7	24.3	26.6	MM	MM	MM	MM	8519
2019	5	2	6	48	50	5.1	6.2	MM	MM	MM	MM	1017.8	24.3	26.6	MM	MM	MM	MM	8518
2019	5	2	6	54	60	5.1	6.2	MM	MM	MM	MM	1017.8	24.3	26.6	MM	MM	MM	MM	8517
2019	5	2	7	0	50	4.6	6.7	MM	MM	MM	MM	1017.9	24.3	26.6	MM	MM	1.4	MM	8516
2019	5	2	7	6	60	6.2	7.2	MM	MM	MM	MM	1017.9	24.2	26.6	MM	MM	MM	MM	8515
2019	5	2	7	12	60	4.6	6.2	MM	MM	MM	MM	1018	23.8	26.6	MM	MM	MM	MM	8514
2019	5	2	7	18	70	5.1	6.7	MM	MM	MM	MM	1018	23.9	26.6	MM	MM	MM	MM	8513
2019	5	2	7	24	70	5.1	6.7	MM	MM	MM	MM	1018.2	24.1	26.6	MM	MM	MM	MM	8512
2019	5	2	7	30	70	4.6	6.2	MM	MM	MM	MM	1018.1	24	26.6	MM	MM	MM	MM	8511
2019	5	2	7	36	60	5.7	7.2	MM	MM	MM	MM	1018.2	24.1	26.6	MM	MM	MM	MM	8510
2019	5	2	7	42	70	4.6	6.2	MM	MM	MM	MM	1018.2	24	26.6	MM	MM	MM	MM	8509
2019	5	2	7	48	70	4.1	5.7	MM	MM	MM	MM	1018.2	24	26.5	MM	MM	MM	MM	8508
2019	5	2	7	54	70	4.6	5.7	MM	MM	MM	MM	1018.2	24.1	26.5	MM	MM	MM	MM	8507
2019	5	2	8	0	60	5.1	6.2	MM	MM	MM	MM	1018.2	24.1	26.5	MM	MM	1.2	MM	8506
2019	5	2	8	6	60	5.1	6.2	MM	MM	MM	MM	1018.2	24.2	26.5	MM	MM	MM	MM	8505
2019	5	2	8	12	70	5.1	6.7	MM	MM	MM	MM	1018.2	24.2	26.5	MM	MM	MM	MM	8504
2019	5	2	8	18	70	5.7	6.7	MM	MM	MM	MM	1018.1	24.2	26.5	MM	MM	MM	MM	8503
2019	5	2	8	24	70	5.1	6.7	MM	MM	MM	MM	1018.1	24.3	26.5	MM	MM	MM	MM	8502
2019	5	2	8	30	70	5.7	6.7	MM	MM	MM	MM	1017.9	24	26.5	MM	MM	MM	MM	8501
2019	5	2	8	36	70	5.7	6.7	MM	MM	MM	MM	1017.9	24.1	26.5	MM	MM	MM	MM	8500
2019	5	2	8	42	70	4.1	6.2	MM	MM	MM	MM	1017.9	24.1	26.5	MM	MM	MM	MM	8499
2019	5	2	8	48	70	4.6	6.7	MM	MM	MM	MM	1017.9	24.1	26.5	MM	MM	MM	MM	8498
2019	5	2	8	54	70	5.1	6.7	MM	MM	MM	MM	1017.9	24.3	26.5	MM	MM	MM	MM	8497
2019	5	2	9	0	60	4.1	6.2	MM	MM	MM	MM	1017.8	24.2	26.5	MM	MM	0.5	MM	8496
2019	5	2	9	6	70	5.7	7.2	MM	MM	MM	MM	1017.7	24.1	26.5	MM	MM	MM	MM	8495
2019	5	2	9	12	70	5.7	6.7	MM	MM	MM	MM	1017.7	24	26.5	MM	MM	MM	MM	8494
2019	5	2	9	18	50	5.7	6.7	MM	MM	MM	MM	1017.7	23.9	26.5	MM	MM	MM	MM	8493
2019	5	2	9	24	70	5.7	6.7	MM	MM	MM	MM	1017.7	23.6	26.5	MM	MM	MM	MM	8492
2019	5	2	9	30	70	5.1	6.7	MM	MM	MM	MM	1017.7	23.6	26.5	MM	MM	MM	MM	8491
2019	5	2	9	36	70	5.1	6.7	MM	MM	MM	MM	1017.7	23.8	26.5	MM	MM	MM	MM	8490
2019	5	2	9	42	60	4.6	6.7	MM	MM	MM	MM	1017.6	23.8	26.5	MM	MM	MM	MM	8489
2019	5	2	9	48	60	5.1	6.7	MM	MM	MM	MM	1017.6	24.1	26.5	MM	MM	MM	MM	8488
2019	5	2	9	54	70	6.2	7.2	MM	MM	MM	MM	1017.6	23.7	26.5	MM	MM	MM	MM	8487
2019	5	2	10	0	70	5.7	6.7	MM	MM	MM	MM	1017.5	23.9	26.5	MM	MM	-0.4	MM	8486
2019	5	2	10	6	60	6.2	7.2	MM	MM	MM	MM	1017.4	23.9	26.5	MM	MM	MM	MM	8485
2019	5	2	10	12	60	5.7	6.7	MM	MM	MM	MM	1017.3	23.9	26.4	MM	MM	MM	MM	8484
2019	5	2	10	18	60	4.6	6.2	MM	MM	MM	MM	1017.2	23.8	26.4	MM	MM	MM	MM	8483
2019	5	2	10	24	50	6.2	7.2	MM	MM	MM	MM	1017.1	23.7	26.4	MM	MM	MM	MM	8482
2019	5	2	10	30	80	4.6	6.7	MM	MM	MM	MM	1017.1	23.8	26.4	MM	MM	MM	MM	8481
2019	5	2	10	36	70	6.2	7.2	MM	MM	MM	MM	1017.1	23.9	26.4	MM	MM	MM	MM	8480
2019	5	2	10	42	70	5.1	6.2	MM	MM	MM	MM	1016.9	23.9	26.4	MM	MM	MM	MM	8479
2019	5	2	10	48	60	3.6	6.2	MM	MM	MM	MM	1016.9	24	26.4	MM	MM	MM	MM	8478
2019	5	2	10	54	60	5.7	7.2	MM	MM	MM	MM	1016.8	24	26.4	MM	MM	MM	MM	8477
2019	5	2	11	0	70	5.1	6.7	MM	MM	MM	MM	1016.8	23.7	26.4	MM	MM	-1.4	MM	8476
2019	5	2	11	6	70	5.1	6.2	MM	MM	MM	MM	1016.7	23.9	26.4	MM	MM	MM	MM	8475
2019	5	2	11	12	70	4.1	6.2	MM	MM	MM	MM	1016.6	23.8	26.3	MM	MM	MM	MM	8474
2019	5	2	11	18	70	4.1	6.2	MM	MM	MM	MM	1016.6	23.9	26.3	MM	MM	MM	MM	8473
2019	5	2	11	24	60	4.1	5.1	MM	MM	MM	MM	1016.6	23.8	26.3	MM	MM	MM	MM	8472
2019	5	2	11	30	70	3.6	5.1	MM	MM	MM	MM	1016.5	23.8	26.3	MM	MM	MM	MM	8471
2019	5	2	11	36	70	3.6	5.7	MM	MM	MM	MM	1016.4	23.8	26.3	MM	MM	MM	MM	8470
2019	5	2	11	42	60	5.1	6.2	MM	MM	MM	MM	1016.3	23.9	26.3	MM	MM	MM	MM	8469
2019	5	2	11	48	60	3.6	5.7	MM	MM	MM	MM	1016.2	23.9	26.3	MM	MM	MM	MM	8468
2019	5	2	11	54	100	3.1	7.2	MM	MM	MM	MM	1016.2	23.4	26.3	MM	MM	MM	MM	8467
2019	5	2	12	0	90	3.6	6.7	MM	MM	MM	MM	1016.1	23.2	26.2	MM	MM	-1.7	MM	8466
2019	5	2	12	6	70	4.1	6.2	MM	MM	MM	MM	1016	23.5	26.2	MM	MM	MM	MM	8465
2019	5	2	12	12	60	3.6	5.1	MM	MM	MM	MM	1015.9	23.5	26.2	MM	MM	MM	MM	8464
2019	5	2	12	18	50	2.6	4.1	MM	MM	MM	MM	1015.9	23.5	26.2	MM	MM	MM	MM	8463
2019	5	2	12	24	60	4.1	5.1	MM	MM	MM	MM	1015.9	23.5	26.2	MM	MM	MM	MM	8462
2019	5	2	12	30	50	3.1	4.6	MM	MM	MM	MM	1015.7	23.2	26.2	MM	MM	MM	MM	8461
2019	5	2	12	36	50	2.6	3.6	MM	MM	MM	MM	1015.6	23.4	26.2	MM	MM	MM	MM	8460
2019	5	2	12	42	70	4.1	5.7	MM	MM	MM	MM	1015.6	23.7	26.2	MM	MM	MM	MM	8459
2019	5	2	12	48	70	3.1	4.6	MM	MM	MM	MM	1015.4	23.7	26.2	MM	MM	MM	MM	8458
2019	5	2	12	54	70	4.6	5.1	MM	MM	MM	MM	1015.4	23.8	26.2	MM	MM	MM	MM	8457
2019	5	2	13	0	70	4.6	5.7	MM	MM	MM	MM	1015.3	23.4	26.2	MM	MM	-2.2	MM	8456
2019	5	2	13	6	70	3.6	5.1	MM	MM	MM	MM	1015.3	23.3	26.2	MM	MM	MM	MM	8455
2019	5	2	13	12	70	3.6	6.2	MM	MM	MM	MM	1015.3	23.5	26.1	MM	MM	MM	MM	8454
2019	5	2	13	18	60	4.6	6.2	MM	MM	MM	MM	1015.2	23.4	26.1	MM	MM	MM	MM	8453
2019	5	2	13	24	60	3.6	5.7	MM	MM	MM	MM	1015.2	23.6	26.1	MM	MM	MM	MM	8452
2019	5	2	13	30	70	4.1	5.1	MM	MM	MM	MM	1015.2	23.4	26.1	MM	MM	MM	MM	8451
2019	5	2	13	36	70	3.1	4.6	MM	MM	MM	MM	1015.3	23.5	26.1	MM	MM	MM	MM	8450
2019	5	2	13	42	80	2.6	4.1	MM	MM	MM	MM	1015.1	23.6	26.1	MM	MM	MM	MM	8449
2019	5	2	13	48	80	4.1	5.7	MM	MM	MM	MM	1015.2	23.6	26.1	MM	MM	MM	MM	8448
2019	5	2	13	54	80	2.6	4.6	MM	MM	MM	MM	1015.1	23.6	26.1	MM	MM	MM	MM	8447
2019	5	2	14	0	80	2.6	4.1	MM	MM	MM	MM	1015.1	23.7	26.1	MM	MM	-1.7	MM	8446
2019	5	2	14	6	70	3.1	4.6	MM	MM	MM	MM	1015.2	23.8	26.1	MM	MM	MM	MM	8445
2019	5	2	14	12	80	3.6	4.6	MM	MM	MM	MM	1015.1	23.8	26.1	MM	MM	MM	MM	8444
2019	5	2	14	18	110	2.6	4.1	MM	MM	MM	MM	1015.1	23.9	26.1	MM	MM	MM	MM	8443
2019	5	2	14	24	70	2.6	3.6	MM	MM	MM	MM	1015.1	23.6	26.1	MM	MM	MM	MM	8442
2019	5	2	14	30	70	4.1	5.1	MM	MM	MM	MM	1015.1	23.8	26.1	MM	MM	MM	MM	8441
2019	5	2	14	36	70	4.6	5.1	MM	MM	MM	MM	1015.1	23.8	26.1	MM	MM	MM	MM	8440
2019	5	2	14	42	80	2.6	5.7	MM	MM	MM	MM	1015.1	23.5	26.1	MM	MM	MM	MM	8439
2019	5	2	14	48	90	2.6	4.6	MM	MM	MM	MM	1015.2	23.8	26.1	MM	MM	MM	MM	8438
2019	5	2	14	54	90	1	5.1	MM	MM	MM	MM	1015.2	23.8	26.1	MM	MM	MM	MM	8437
2019	5	2	15	0	80	2.6	4.1	MM	MM	MM	MM	1015.2	23.8	26	MM	MM	-0.9	MM	8436
2019	5	2	15	6	80	2.1	7.2	MM	MM	MM	MM	1015.2	22.9	26	MM	MM	MM	MM	8435
2019	5	2	15	12	80	2.1	3.6	MM	MM	MM	MM	1015.3	22.9	26	MM	MM	MM	MM	8434
2019	5	2	15	18	100	2.1	3.6	MM	MM	MM	MM	1015.2	23	26	MM	MM	MM	MM	8433
2019	5	2	15	24	90	2.1	4.1	MM	MM	MM	MM	1015.2	22.8	26	MM	MM	MM	MM	8432
2019	5	2	15	30	80	2.1	4.1	MM	MM	MM	MM	1015.3	22.8	26	MM	MM	MM	MM	8431
2019	5	2	15	36	90	1.5	3.6	MM	MM	MM	MM	1015.3	22.9	26	MM	MM	MM	MM	8430
2019	5	2	15	42	90	2.6	5.1	MM	MM	MM	MM	1015.3	23	26	MM	MM	MM	MM	8429
2019	5	2	15	48	90	2.1	4.6	MM	MM	MM	MM	1015.4	23	26	MM	MM	MM	MM	8428
2019	5	2	15	54	90	2.1	4.1	MM	MM	MM	MM	1015.4	23	26	MM	MM	MM	MM	8427
2019	5	2	16	0	80	1.5	3.6	MM	MM	MM	MM	1015.4	22.8	26	MM	MM	0	MM	8426
2019	5	2	16	6	90	1.5	4.1	MM	MM	MM	MM	1015.4	22.9	26	MM	MM	MM	MM	8425
2019	5	2	16	12	90	1	3.1	MM	MM	MM	MM	1015.4	23.1	26	MM	MM	MM	MM	8424
2019	5	2	16	18	90	1.5	3.1	MM	MM	MM	MM	1015.5	23	26	MM	MM	MM	MM	8423
2019	5	2	16	24	90	1.5	3.1	MM	MM	MM	MM	1015.5	23.2	26	MM	MM	MM	MM	8422
2019	5	2	16	30	90	1.5	3.6	MM	MM	MM	MM	1015.6	23.4	26	MM	MM	MM	MM	8421
2019	5	2	16	36	100	3.1	5.1	MM	MM	MM	MM	1015.6	23.4	26	MM	MM	MM	MM	8420
2019	5	2	16	42	90	1	5.7	MM	MM	MM	MM	1015.7	23.3	26	MM	MM	MM	MM	8419
2019	5	2	16	48	90	2.1	4.1	MM	MM	MM	MM	1015.7	23.3	26	MM	MM	MM	MM	8418
2019	5	2	16	54	90	1.5	4.1	MM	MM	MM	MM	1015.7	23.5	26	MM	MM	MM	MM	8417
2019	5	2	17	0	100	1.5	4.6	MM	MM	MM	MM	1015.6	23.9	26	MM	MM	0.5	MM	8416
2019	5	2	17	6	90	2.6	4.6	MM	MM	MM	MM	1015.7	24	26	MM	MM	MM	MM	8415
2019	5	2	17	12	100	3.6	6.7	MM	MM	MM	MM	1015.8	24.1	26	MM	MM	MM	MM	8414
2019	5	2	17	18	90	3.1	6.2	MM	MM	MM	MM	1015.9	24.1	26	MM	MM	MM	MM	8413
2019	5	2	17	24	100	3.1	6.2	MM	MM	MM	MM	1015.9	24.2	26	MM	MM	MM	MM	8412
2019	5	2	17	30	100	1.5	5.1	MM	MM	MM	MM	1015.9	24.5	26	MM	MM	MM	MM	8411
2019	5	2	17	36	100	2.6	6.2	MM	MM	MM	MM	1016	24.8	26	MM	MM	MM	MM	8410
2019	5	2	17	42	90	2.6	6.2	MM	MM	MM	MM	1016	24.6	26	MM	MM	MM	MM	8409
2019	5	2	17	48	100	3.1	6.2	MM	MM	MM	MM	1016.1	24.8	26	MM	MM	MM	MM	8408
2019	5	2	17	54	90	2.6	6.7	MM	MM	MM	MM	1016.1	24.6	26	MM	MM	MM	MM	8407
2019	5	2	18	0	100	3.6	6.2	MM	MM	MM	MM	1016.1	25.1	26	MM	MM	0.9	MM	8406
2019	5	2	18	6	100	4.6	7.2	MM	MM	MM	MM	1016.1	24.6	26	MM	MM	MM	MM	8405
2019	5	2	18	12	100	2.6	6.7	MM	MM	MM	MM	1016.2	24.5	26	MM	MM	MM	MM	8404
2019	5	2	18	18	100	4.1	7.2	MM	MM	MM	MM	1016.2	25.1	26	MM	MM	MM	MM	8403
2019	5	2	18	24	110	5.1	7.7	MM	MM	MM	MM	1016.3	25.2	26	MM	MM	MM	MM	8402
2019	5	2	18	30	100	3.6	7.2	MM	MM	MM	MM	1016.3	25.1	26	MM	MM	MM	MM	8401
2019	5	2	18	36	110	5.7	7.7	MM	MM	MM	MM	1016.4	25	26	MM	MM	MM	MM	8400
2019	5	2	18	42	90	3.1	7.2	MM	MM	MM	MM	1016.4	24.8	26	MM	MM	MM	MM	8399
2019	5	2	18	48	110	5.1	7.7	MM	MM	MM	MM	1016.4	25.6	26	MM	MM	MM	MM	8398
2019	5	2	18	54	100	4.6	7.2	MM	MM	MM	MM	1016.4	25.6	26.1	MM	MM	MM	MM	8397
2019	5	2	19	0	100	2.6	6.7	MM	MM	MM	MM	1016.4	25.2	26.1	MM	MM	1	MM	8396
2019	5	2	19	6	90	3.1	5.7	MM	MM	MM	MM	1016.3	25	26.1	MM	MM	MM	MM	8395
2019	5	2	19	12	100	2.6	6.7	MM	MM	MM	MM	1016.3	24.9	26.1	MM	MM	MM	MM	8394
2019	5	2	19	18	100	2.6	5.7	MM	MM	MM	MM	1016.3	24.9	26.2	MM	MM	MM	MM	8393
2019	5	2	19	24	100	3.1	5.7	MM	MM	MM	MM	1016.3	25	26.2	MM	MM	MM	MM	8392
2019	5	2	19	30	90	3.1	6.7	MM	MM	MM	MM	1016.2	24.9	26.2	MM	MM	MM	MM	8391
2019	5	2	19	36	90	3.6	6.2	MM	MM	MM	MM	1016.2	25	26.2	MM	MM	MM	MM	8390
2019	5	2	19	42	90	3.6	6.7	MM	MM	MM	MM	1016.2	25.4	26.2	MM	MM	MM	MM	8389
2019	5	2	19	48	100	4.1	6.2	MM	MM	MM	MM	1016.2	25.7	26.2	MM	MM	MM	MM	8388
2019	5	2	19	54	90	4.6	6.7	MM	MM	MM	MM	1016.2	24.9	26.2	MM	MM	MM	MM	8387
2019	5	2	20	0	90	3.1	7.2	MM	MM	MM	MM	1016.2	25.6	26.2	MM	MM	0.6	MM	8386
2019	5	2	20	6	90	3.6	6.7	MM	MM	MM	MM	1016.2	25.5	26.2	MM	MM	MM	MM	8385
2019	5	2	20	12	90	3.1	5.7	MM	MM	MM	MM	1016.1	25.3	26.3	MM	MM	MM	MM	8384
2019	5	2	20	18	90	3.6	6.2	MM	MM	MM	MM	1016.1	25.4	26.3	MM	MM	MM	MM	8383
2019	5	2	20	24	90	4.6	7.2	MM	MM	MM	MM	1016	25.2	26.3	MM	MM	MM	MM	8382
2019	5	2	20	30	100	3.6	7.2	MM	MM	MM	MM	1016	25.7	26.3	MM	MM	MM	MM	8381
2019	5	2	20	36	100	4.1	7.7	MM	MM	MM	MM	1016.1	25.4	26.3	MM	MM	MM	MM	8380
2019	5	2	20	42	100	4.1	7.7	MM	MM	MM	MM	1016.1	25.6	26.3	MM	MM	MM	MM	8379
2019	5	2	20	48	90	3.6	7.2	MM	MM	MM	MM	1016.1	25.4	26.3	MM	MM	MM	MM	8378
2019	5	2	20	54	100	3.6	7.2	MM	MM	MM	MM	1016.1	25.5	26.3	MM	MM	MM	MM	8377
2019	5	2	21	0	100	4.1	8.2	MM	MM	MM	MM	1016.1	25.6	26.3	MM	MM	0	MM	8376
2019	5	2	21	6	110	7.2	9.3	MM	MM	MM	MM	1016.1	25.8	26.3	MM	MM	MM	MM	8375
2019	5	2	21	12	100	3.6	9.3	MM	MM	MM	MM	1016	25.7	26.3	MM	MM	MM	MM	8374
2019	5	2	21	18	90	4.1	8.2	MM	MM	MM	MM	1015.9	25.2	26.3	MM	MM	MM	MM	8373
2019	5	2	21	24	100	6.2	8.8	MM	MM	MM	MM	1015.9	25.8	26.3	MM	MM	MM	MM	8372
2019	5	2	21	30	100	5.1	9.3	MM	MM	MM	MM	1015.9	25.8	26.3	MM	MM	MM	MM	8371
2019	5	2	21	36	110	7.2	9.3	MM	MM	MM	MM	1015.9	25.7	26.3	MM	MM	MM	MM	8370
2019	5	2	21	42	100	4.6	8.2	MM	MM	MM	MM	1015.9	25.7	26.3	MM	MM	MM	MM	8369
2019	5	2	21	48	100	4.1	7.7	MM	MM	MM	MM	1015.9	25.8	26.3	MM	MM	MM	MM	8368
2019	5	2	21	54	110	5.1	7.7	MM	MM	MM	MM	1015.8	25.8	26.3	MM	MM	MM	MM	8367
2019	5	2	22	0	100	4.1	8.2	MM	MM	MM	MM	1015.7	25.9	26.3	MM	MM	-0.7	MM	8366
2019	5	2	22	6	90	3.6	7.7	MM	MM	MM	MM	1015.7	25.6	26.3	MM	MM	MM	MM	8365
